Zone,sZip,cZip,CarrierName,Weight,charge_display,estimated_display,Savings
3,41048,60506,FEDEX,2,$16.90 ,$8.11 ,$8.79 
3,41048,47620,FEDEX,7,$117.99 ,$12.56 ,$105.43 
3,41048,37160,FEDEX,1,$20.16 ,$8.11 ,$12.05 
3,41048,44444,FEDEX,2,$28.20 ,$8.11 ,$20.09 
3,41048,60076,FEDEX,4,$14.17 ,$10.58 ,$3.59 
3,41048,44135,FEDEX,0,$14.58 ,$8.11 ,$6.47 
3,41048,60448,FEDEX,4,$17.36 ,$14.64 ,$2.72 
3,41048,60639,FEDEX,6,$14.17 ,$12.32 ,$1.85 
2,41048,45202,FEDEX,1,$14.20 ,$8.11 ,$6.09 
2,41048,43338,FEDEX,1,$16.40 ,$8.11 ,$8.29 
3,41048,37932,FEDEX,3,$17.93 ,$11.73 ,$6.20 
3,41048,H4T2A1,FEDEX,0.6,$24.58 ,$8.11 ,$16.47 
3,41048,49037,FEDEX,2,$21.77 ,$8.11 ,$13.66 
3,41048,37027,FEDEX,3,$14.17 ,$9.53 ,$4.64 
3,41048,15068,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,49021,FEDEX,15,$20.64 ,$15.64 ,$5.00 
2,41048,45331,FEDEX,2,$16.43 ,$8.11 ,$8.32 
3,41048,49512,FEDEX,5,$17.41 ,$12.56 ,$4.85 
3,41048,37920,FEDEX,7,$14.24 ,$9.32 ,$4.92 
3,41048,46601,FEDEX,3,$14.20 ,$13.10 ,$1.10 
3,41048,48348,FEDEX,1,$16.95 ,$8.11 ,$8.84 
3,41048,60015,FEDEX,2,$16.92 ,$8.11 ,$8.81 
3,41048,44685,FEDEX,0.8,$12.22 ,$8.11 ,$4.11 
3,41048,63103,FEDEX,3,$14.20 ,$8.22 ,$5.98 
2,41048,43228,FEDEX,5,$14.20 ,$13.68 ,$0.52 
3,41048,53029,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,62062,FEDEX,5,$17.96 ,$16.12 ,$1.84 
2,41048,70119,FEDEX,0,$25.42 ,$8.11 ,$17.31 
3,41048,15108,FEDEX,1,$21.81 ,$8.11 ,$13.70 
3,53144,41048,FEDEX,61,$85.55 ,$53.59 ,$31.96 
3,41048,48348,FEDEX,5,$17.41 ,$10.14 ,$7.27 
3,41048,42206,FEDEX,2,$16.96 ,$8.11 ,$8.85 
3,41048,60632,FEDEX,7,$25.18 ,$18.51 ,$6.67 
3,41048,44256,FEDEX,0,$21.54 ,$8.11 ,$13.43 
3,41048,43619,FEDEX,4,$14.20 ,$8.11 ,$6.09 
3,41048,44202,FEDEX,9,$20.43 ,$14.68 ,$5.75 
3,41048,60515,FEDEX,1,$17.93 ,$8.11 ,$9.82 
3,41048,49341,FEDEX,0,$21.54 ,$8.11 ,$13.43 
2,41048,43228,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,46321,FEDEX,2,$14.17 ,$8.11 ,$6.06 
3,41048,60115,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,37128,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,44256,FEDEX,0,$21.54 ,$8.11 ,$13.43 
3,41048,48393,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,37148,FEDEX,6,$16.43 ,$16.39 ,$0.04 
2,41048,43017,FEDEX,3,$14.20 ,$9.74 ,$4.46 
2,41048,41091,FEDEX,0,$21.54 ,$8.11 ,$13.43 
3,41048,37122,FEDEX,3,$14.22 ,$8.11 ,$6.11 
2,41048,46268,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,37931,FEDEX,1,$14.20 ,$8.11 ,$6.09 
2,41048,43228,FEDEX,5,$17.96 ,$13.68 ,$4.28 
3,41048,48618,FEDEX,6,$16.96 ,$8.11 ,$8.85 
3,41048,37932,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,60098,FEDEX,2,$16.43 ,$8.11 ,$8.32 
2,41048,43147,FEDEX,2,$19.68 ,$11.26 ,$8.42 
3,41048,62208,FEDEX,2,$14.22 ,$8.11 ,$6.11 
2,41048,41091,FEDEX,0,$21.54 ,$8.11 ,$13.43 
3,41048,60133,FEDEX,5,$18.46 ,$10.32 ,$8.14 
3,41048,48616,FEDEX,4,$16.43 ,$8.11 ,$8.32 
2,41048,46123,FEDEX,3,$21.77 ,$9.40 ,$12.37 
2,41048,46168,FEDEX,2,$14.20 ,$8.11 ,$6.09 
2,41048,45224,FEDEX,0,$21.54 ,$8.11 ,$13.43 
2,41048,29607,FEDEX,2.5,$14.24 ,$11.09 ,$3.15 
3,41048,49442,FEDEX,0,$20.71 ,$8.11 ,$12.60 
2,41048,43123,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,49445,FEDEX,2,$19.62 ,$9.53 ,$10.09 
3,41048,48091,FEDEX,1,$17.99 ,$8.11 ,$9.88 
3,41048,37203,FEDEX,4,$14.22 ,$12.39 ,$1.83 
3,41048,37090,FEDEX,1,$19.19 ,$8.11 ,$11.08 
3,41048,28621,FEDEX,7,$16.45 ,$15.77 ,$0.68 
2,41048,46041,FEDEX,6,$15.31 ,$13.33 ,$1.98 
3,41048,44141,FEDEX,3,$18.02 ,$8.11 ,$9.91 
3,41048,49203,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,60191,FEDEX,1,$16.95 ,$8.11 ,$8.84 
3,41048,16117,FEDEX,2,$16.45 ,$8.11 ,$8.34 
3,41048,63026,FEDEX,2,$14.22 ,$8.11 ,$6.11 
2,41048,43219,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,38583,FEDEX,5,$16.45 ,$11.74 ,$4.71 
3,41048,49315,FEDEX,1,$14.22 ,$8.11 ,$6.11 
3,41048,49548,FEDEX,0,$14.63 ,$8.11 ,$6.52 
2,41048,46818,FEDEX,50.5,$376.69 ,$107.63 ,$269.06 
3,41048,60632,FEDEX,10,$31.07 ,$26.45 ,$4.62 
2,41048,47909,FEDEX,2,$18.02 ,$8.11 ,$9.91 
2,41048,45701,FEDEX,10,$26.09 ,$18.39 ,$7.70 
3,41048,63146,FEDEX,4,$17.41 ,$13.60 ,$3.81 
2,41048,43031,FEDEX,1,$18.07 ,$8.11 ,$9.96 
3,41048,49544,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,53035,FEDEX,6,$25.47 ,$16.83 ,$8.64 
3,41048,15238,FEDEX,6,$14.20 ,$14.15 ,$0.05 
3,53144,41048,FEDEX,16,$97.06 ,$14.06 ,$83.00 
3,41048,44305,FEDEX,2,$16.92 ,$8.11 ,$8.81 
2,41048,41042,FEDEX,5,$21.16 ,$13.08 ,$8.08 
3,41048,60064,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,41048,37421,FEDEX,6,$14.22 ,$12.16 ,$2.06 
3,41048,49203,FEDEX,1,$14.22 ,$8.11 ,$6.11 
3,41048,53098,FEDEX,2,$16.45 ,$8.11 ,$8.34 
3,41048,46514,FEDEX,2,$18.02 ,$8.25 ,$9.77 
3,41048,48326,FEDEX,3,$14.22 ,$9.62 ,$4.60 
3,41048,60632,FEDEX,17,$45.00 ,$44.96 ,$0.04 
3,41048,15026,FEDEX,4,$16.45 ,$14.62 ,$1.83 
3,41048,H4T2A1,FEDEX,5.5,$28.33 ,$12.96 ,$15.37 
3,41048,24073,FEDEX,1,$21.84 ,$8.11 ,$13.73 
3,41048,63026,FEDEX,0,$14.63 ,$8.11 ,$6.52 
3,41048,37129,FEDEX,3,$17.99 ,$10.83 ,$7.16 
2,41048,46803,FEDEX,7,$14.22 ,$12.67 ,$1.55 
3,41048,37918,FEDEX,2,$14.22 ,$9.39 ,$4.83 
3,41048,43512,FEDEX,6,$24.43 ,$23.47 ,$0.96 
2,41048,40299,FEDEX,2,$15.86 ,$8.11 ,$7.75 
2,41048,45750,FEDEX,2,$19.68 ,$8.11 ,$11.57 
3,63103,41048,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,41048,44641,FEDEX,2,$20.80 ,$9.31 ,$11.49 
2,41048,46074,FEDEX,1,$15.86 ,$8.11 ,$7.75 
3,41048,44646,FEDEX,2,$87.20 ,$8.11 ,$79.09 
3,41048,37920,FEDEX,4,$14.24 ,$8.11 ,$6.13 
3,41048,44632,FEDEX,2,$20.80 ,$11.03 ,$9.77 
3,41048,37830,FEDEX,2,$20.80 ,$8.62 ,$12.18 
3,41048,44141,FEDEX,2,$14.24 ,$8.11 ,$6.13 
2,41048,43130,FEDEX,2,$19.68 ,$8.11 ,$11.57 
3,41048,37160,FEDEX,1,$20.26 ,$8.11 ,$12.15 
2,41048,43125,FEDEX,2,$19.68 ,$8.11 ,$11.57 
3,53144,41048,FEDEX,42,$64.50 ,$36.90 ,$27.60 
3,41048,44718,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,41048,44221,FEDEX,3,$20.80 ,$11.39 ,$9.41 
3,41048,37013,FEDEX,4,$17.41 ,$8.11 ,$9.30 
3,41048,37174,FEDEX,2,$14.24 ,$12.18 ,$2.06 
3,41048,44601,FEDEX,2,$20.80 ,$8.11 ,$12.69 
3,41048,48348,FEDEX,1,$16.98 ,$8.11 ,$8.87 
3,41048,60441,FEDEX,3,$17.44 ,$8.11 ,$9.33 
2,18020,7601,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,41048,37917,FEDEX,6,$14.22 ,$14.20 ,$0.02 
3,41048,15238,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,41048,60551,FEDEX,1,$17.01 ,$8.11 ,$8.90 
3,41048,60133,FEDEX,1,$18.02 ,$8.11 ,$9.91 
2,41048,29607,FEDEX,3,$14.24 ,$13.31 ,$0.93 
2,41048,46140,FEDEX,4,$21.77 ,$13.36 ,$8.41 
3,41048,61101,FEDEX,1,$16.98 ,$8.11 ,$8.87 
2,41048,41048,FEDEX,0,$14.22 ,$8.11 ,$6.11 
3,41048,60115,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,15666,41048,FEDEX,6.1,$9.84 ,$9.59 ,$0.25 
3,41048,37160,FEDEX,0,$20.23 ,$8.11 ,$12.12 
3,41048,44308,FEDEX,4,$18.02 ,$11.10 ,$6.92 
3,41048,48207,FEDEX,2,$38.90 ,$8.11 ,$30.79 
3,41048,63103,FEDEX,4,$18.07 ,$10.96 ,$7.11 
3,41048,60089,FEDEX,6,$21.20 ,$14.73 ,$6.47 
2,41048,43232,FEDEX,4,$14.20 ,$13.64 ,$0.56 
3,15666,41048,FEDEX,6.1,$9.93 ,$9.59 ,$0.34 
2,41048,45331,FEDEX,4,$16.45 ,$15.40 ,$1.05 
3,41048,37918,FEDEX,2,$14.24 ,$9.39 ,$4.85 
3,41048,48026,FEDEX,2,$14.24 ,$10.48 ,$3.76 
2,41048,70119,FEDEX,0,$25.42 ,$8.11 ,$17.31 
2,41048,54022,FEDEX,0,$16.48 ,$8.11 ,$8.37 
3,41048,44710,FEDEX,2,$20.80 ,$18.32 ,$2.48 
3,41048,37931,FEDEX,2,$14.24 ,$8.11 ,$6.13 
2,41048,43228,FEDEX,1,$19.68 ,$8.11 ,$11.57 
3,41048,46526,FEDEX,2,$16.98 ,$8.11 ,$8.87 
2,18020,11249,FEDEX,1,$14.24 ,$8.11 ,$6.13 
2,41048,45212,FEDEX,0,$16.23 ,$8.11 ,$8.12 
3,41048,60623,FEDEX,6,$14.17 ,$14.16 ,$0.01 
3,41048,53020,FEDEX,5,$17.01 ,$8.11 ,$8.90 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,41048,60611,FEDEX,1,$15.86 ,$8.11 ,$7.75 
3,41048,48009,FEDEX,2,$14.17 ,$10.74 ,$3.43 
3,41048,44212,FEDEX,2,$16.98 ,$8.11 ,$8.87 
3,41048,37421,FEDEX,6,$14.24 ,$12.16 ,$2.08 
3,41048,49316,FEDEX,6,$19.20 ,$18.50 ,$0.70 
2,41048,46219,FEDEX,5,$15.81 ,$14.48 ,$1.33 
2,41048,45069,FEDEX,2,$14.17 ,$8.11 ,$6.06 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,41048,48084,FEDEX,2,$18.02 ,$8.11 ,$9.91 
3,41048,37918,FEDEX,2,$14.24 ,$9.39 ,$4.85 
3,41048,48326,FEDEX,5,$21.13 ,$16.03 ,$5.10 
3,41048,37920,FEDEX,7,$14.24 ,$9.32 ,$4.92 
2,41048,47802,FEDEX,1,$14.24 ,$8.11 ,$6.13 
3,41048,46383,FEDEX,1,$16.98 ,$8.11 ,$8.87 
3,41048,60007,FEDEX,2,$90.93 ,$8.11 ,$82.82 
2,41048,46992,FEDEX,2,$16.40 ,$13.90 ,$2.50 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,41048,24019,FEDEX,2,$17.96 ,$8.11 ,$9.85 
3,41048,49512,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,41048,15537,FEDEX,2,$19.22 ,$8.11 ,$11.11 
3,41048,46526,FEDEX,2,$16.98 ,$8.11 ,$8.87 
2,41048,43147,FEDEX,1,$15.86 ,$8.11 ,$7.75 
2,41048,40601,FEDEX,1,$18.01 ,$8.11 ,$9.90 
3,41048,24457,FEDEX,2,$16.48 ,$14.30 ,$2.18 
3,41048,H4T2A1,FEDEX,0.5,$20.82 ,$8.11 ,$12.71 
3,41048,44145,FEDEX,6,$18.98 ,$14.85 ,$4.13 
3,41048,37082,FEDEX,1,$20.72 ,$8.11 ,$12.61 
3,41048,37203,FEDEX,1,$14.24 ,$8.11 ,$6.13 
2,41048,46219,FEDEX,5,$15.81 ,$14.48 ,$1.33 
3,41048,49512,FEDEX,2,$14.17 ,$8.11 ,$6.06 
2,41048,45694,FEDEX,2,$18.01 ,$8.11 ,$9.90 
3,41048,37129,FEDEX,5,$24.32 ,$18.05 ,$6.27 
3,53144,41048,FEDEX,5,$14.51 ,$8.11 ,$6.40 
3,41048,37766,FEDEX,5,$23.39 ,$16.24 ,$7.15 
2,41048,43217,FEDEX,4,$14.24 ,$8.11 ,$6.13 
3,41048,37128,FEDEX,3,$16.98 ,$9.63 ,$7.35 
3,53144,41048,FEDEX,10,$55.47 ,$8.79 ,$46.68 
3,41048,60076,FEDEX,4,$14.17 ,$10.58 ,$3.59 
3,53144,41048,FEDEX,19,$46.36 ,$16.69 ,$29.67 
3,41048,63123,FEDEX,3,$17.39 ,$9.31 ,$8.08 
2,41048,46219,FEDEX,2,$15.81 ,$8.11 ,$7.70 
3,41048,60616,FEDEX,4,$14.20 ,$10.15 ,$4.05 
2,41048,43035,FEDEX,5,$14.17 ,$9.49 ,$4.68 
3,41048,53144,FEDEX,3,$17.93 ,$8.59 ,$9.34 
2,41048,45066,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,77041,76051,FEDEX,2.7,$12.81 ,$12.30 ,$0.51 
3,15666,41048,FEDEX,6.2,$9.84 ,$9.75 ,$0.09 
2,41048,29607,FEDEX,3.1,$14.31 ,$13.76 ,$0.55 
2,49423,49315,FEDEX,4,$18.77 ,$10.93 ,$7.84 
3,15666,41048,FEDEX,6.1,$9.84 ,$9.59 ,$0.25 
2,41048,40601,FEDEX,1,$18.01 ,$8.11 ,$9.90 
3,41048,60613,FEDEX,2,$19.12 ,$8.11 ,$11.01 
2,41048,43240,FEDEX,2,$14.17 ,$8.11 ,$6.06 
3,41048,62002,FEDEX,5,$17.96 ,$14.13 ,$3.83 
2,41048,29607,FEDEX,3,$14.29 ,$13.31 ,$0.98 
3,41048,49316,FEDEX,6,$19.20 ,$18.50 ,$0.70 
3,41048,63124,FEDEX,11,$14.20 ,$9.14 ,$5.06 
3,41048,37146,FEDEX,1,$16.48 ,$8.74 ,$7.74 
2,45005,41048,FEDEX,12,$25.00 ,$24.23 ,$0.77 
3,41048,48152,FEDEX,1,$17.96 ,$8.11 ,$9.85 
3,41048,63146,FEDEX,2,$17.96 ,$8.11 ,$9.85 
3,41048,28677,FEDEX,1,$24.85 ,$8.11 ,$16.74 
3,41048,44147,FEDEX,6,$118.38 ,$16.00 ,$102.38 
3,15666,41048,FEDEX,6.2,$9.84 ,$9.75 ,$0.09 
3,41048,41048,FEDEX,0.5,$14.21 ,$8.11 ,$6.10 
2,41048,40218,FEDEX,1,$18.02 ,$8.11 ,$9.91 
3,41048,37122,FEDEX,4,$17.39 ,$9.02 ,$8.37 
3,41048,53144,FEDEX,6,$17.93 ,$17.19 ,$0.74 
3,41048,60076,FEDEX,2,$14.17 ,$8.11 ,$6.06 
3,41048,47620,FEDEX,7,$22.39 ,$12.56 ,$9.83 
3,41048,60527,FEDEX,3,$14.17 ,$8.11 ,$6.06 
3,41048,49316,FEDEX,6,$19.20 ,$18.50 ,$0.70 
3,41048,48316,FEDEX,6,$22.58 ,$21.02 ,$1.56 
3,41048,60008,FEDEX,6,$14.17 ,$10.98 ,$3.19 
3,41048,37922,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,44720,FEDEX,4,$14.20 ,$12.76 ,$1.44 
3,41048,44142,FEDEX,1,$14.17 ,$8.11 ,$6.06 
3,41048,46526,FEDEX,2,$17.93 ,$8.11 ,$9.82 
3,17601,44310,FEDEX,4,$22.04 ,$18.27 ,$3.77 
3,41048,48314,FEDEX,1,$17.96 ,$8.11 ,$9.85 
3,41048,62002,FEDEX,4,$22.50 ,$11.30 ,$11.20 
3,41048,48036,FEDEX,6,$14.20 ,$10.87 ,$3.33 
3,41048,60007,FEDEX,4,$14.20 ,$11.39 ,$2.81 
3,41048,43413,FEDEX,1,$20.69 ,$8.11 ,$12.58 
3,41048,60477,FEDEX,5,$14.17 ,$11.47 ,$2.70 
3,41048,53204,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,41048,44139,FEDEX,1,$18.09 ,$8.11 ,$9.98 
3,53144,41048,FEDEX,14,$14.26 ,$12.30 ,$1.96 
3,41048,37115,FEDEX,2,$14.17 ,$8.47 ,$5.70 
3,41048,60124,FEDEX,1,$14.17 ,$8.11 ,$6.06 
3,41048,37322,FEDEX,1,$17.01 ,$8.11 ,$8.90 
3,41048,60173,FEDEX,5,$14.17 ,$13.39 ,$0.78 
3,17601,44310,FEDEX,4,$22.04 ,$18.27 ,$3.77 
3,41048,47620,FEDEX,2,$19.12 ,$8.11 ,$11.01 
3,53144,41048,FEDEX,59,$95.82 ,$51.84 ,$43.98 
3,15666,41048,FEDEX,6.1,$9.84 ,$9.59 ,$0.25 
3,41048,60148,FEDEX,2,$14.24 ,$8.78 ,$5.46 
3,41048,48108,FEDEX,6,$14.17 ,$11.42 ,$2.75 
3,41048,37122,FEDEX,2,$17.39 ,$8.11 ,$9.28 
3,41048,62002,FEDEX,5,$17.96 ,$14.13 ,$3.83 
3,15666,41048,FEDEX,6.1,$9.84 ,$9.59 ,$0.25 
2,41048,46703,FEDEX,2,$16.40 ,$8.11 ,$8.29 
3,41048,49316,FEDEX,6,$19.20 ,$18.50 ,$0.70 
3,15666,41048,FEDEX,6.2,$9.84 ,$9.75 ,$0.09 
3,41048,60143,FEDEX,12,$22.58 ,$21.96 ,$0.62 
3,41048,37110,FEDEX,2,$16.40 ,$8.11 ,$8.29 
3,41048,60085,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,49091,FEDEX,3,$16.40 ,$14.05 ,$2.35 
3,15666,41048,FEDEX,6.2,$9.84 ,$9.75 ,$0.09 
2,41048,47960,FEDEX,7,$16.40 ,$12.39 ,$4.01 
3,41048,60076,FEDEX,1,$14.17 ,$8.11 ,$6.06 
3,41048,60085,FEDEX,4,$14.17 ,$11.76 ,$2.41 
3,90505,89166,FEDEX,7.1,$16.16 ,$14.10 ,$2.06 
3,41048,48204,FEDEX,2,$14.17 ,$10.94 ,$3.23 
3,41048,60804,FEDEX,6,$17.93 ,$14.34 ,$3.59 
3,41048,43413,FEDEX,4,$20.69 ,$15.51 ,$5.18 
3,41048,63304,FEDEX,7,$17.89 ,$12.70 ,$5.19 
3,41048,63108,FEDEX,5,$14.17 ,$10.02 ,$4.15 
3,41048,60446,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,41048,44212,FEDEX,0,$21.50 ,$8.11 ,$13.39 
3,17601,44310,FEDEX,4,$22.04 ,$18.27 ,$3.77 
2,41048,46234,FEDEX,5,$21.09 ,$19.80 ,$1.29 
2,41048,46268,FEDEX,1,$15.81 ,$8.11 ,$7.70 
3,41048,60510,FEDEX,3,$41.83 ,$13.86 ,$27.97 
3,41048,60185,FEDEX,1,$16.92 ,$8.11 ,$8.81 
3,41048,53142,FEDEX,5,$14.20 ,$13.38 ,$0.82 
3,41048,49512,FEDEX,2,$14.17 ,$8.11 ,$6.06 
2,41048,45069,FEDEX,2,$14.24 ,$8.11 ,$6.13 
3,41048,37074,FEDEX,2,$22.93 ,$18.99 ,$3.94 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,41048,37310,FEDEX,2,$19.65 ,$8.11 ,$11.54 
3,41048,37129,FEDEX,3,$17.36 ,$10.83 ,$6.53 
3,41048,49316,FEDEX,6,$19.20 ,$18.50 ,$0.70 
2,41048,43219,FEDEX,4,$14.17 ,$10.31 ,$3.86 
3,41048,37082,FEDEX,1,$20.79 ,$8.11 ,$12.68 
3,41048,48227,FEDEX,3,$17.98 ,$14.02 ,$3.96 
3,41048,53072,FEDEX,1,$16.92 ,$8.11 ,$8.81 
3,41048,37919,FEDEX,7,$14.17 ,$13.55 ,$0.62 
3,15666,41048,FEDEX,6.2,$39.42 ,$9.75 ,$29.67 
2,41048,29607,FEDEX,1,$11.96 ,$8.11 ,$3.85 
3,41048,49037,FEDEX,1,$17.96 ,$8.11 ,$9.85 
3,41048,61313,FEDEX,2,$16.96 ,$8.11 ,$8.85 
3,41048,37203,FEDEX,1,$14.24 ,$8.11 ,$6.13 
3,49512,41048,FEDEX,45,$81.57 ,$58.00 ,$23.57 
3,41048,15126,FEDEX,2,$19.16 ,$8.11 ,$11.05 
3,53144,41048,FEDEX,59,$88.70 ,$51.84 ,$36.86 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,53144,41048,FEDEX,14,$21.10 ,$12.30 ,$8.80 
3,41048,44130,FEDEX,1,$15.81 ,$8.11 ,$7.70 
3,41048,24450,FEDEX,1,$16.48 ,$8.11 ,$8.37 
2,40218,41048,FEDEX,4,$13.06 ,$12.36 ,$0.70 
3,41048,37066,FEDEX,2,$17.96 ,$8.11 ,$9.85 
3,53144,41048,FEDEX,10,$55.47 ,$8.79 ,$46.68 
3,41048,63137,FEDEX,4,$17.93 ,$12.84 ,$5.09 
3,41048,28803,FEDEX,1,$14.24 ,$8.11 ,$6.13 
3,41048,60446,FEDEX,4,$14.17 ,$12.08 ,$2.09 
3,15666,41048,FEDEX,6.1,$9.84 ,$9.59 ,$0.25 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,41048,16052,FEDEX,5,$16.43 ,$9.11 ,$7.32 
3,15666,41048,FEDEX,5.7,$38.01 ,$8.96 ,$29.05 
3,41048,29607,FEDEX,3.1,$15.60 ,$13.76 ,$1.84 
3,41048,37421,FEDEX,2,$14.17 ,$8.11 ,$6.06 
3,41048,46514,FEDEX,1,$14.20 ,$8.11 ,$6.09 
2,41048,47356,FEDEX,2,$24.39 ,$12.84 ,$11.55 
2,41048,46254,FEDEX,3,$14.17 ,$9.22 ,$4.95 
3,90505,89122,FEDEX,2.8,$12.81 ,$8.11 ,$4.70 
3,41048,37919,FEDEX,1,$14.17 ,$8.11 ,$6.06 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,41048,37920,FEDEX,58,$86.39 ,$77.21 ,$9.18 
3,41048,49037,FEDEX,1,$17.93 ,$8.11 ,$9.82 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,41048,44707,FEDEX,5,$14.17 ,$11.21 ,$2.96 
3,41048,60527,FEDEX,2,$14.17 ,$8.11 ,$6.06 
3,41048,60060,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,60654,FEDEX,1,$14.17 ,$8.11 ,$6.06 
3,41048,61554,FEDEX,2,$17.96 ,$8.11 ,$9.85 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,41048,53132,FEDEX,2,$14.17 ,$8.11 ,$6.06 
3,41048,48601,FEDEX,1,$27.62 ,$8.11 ,$19.51 
3,41048,49418,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,60084,FEDEX,10,$22.58 ,$21.38 ,$1.20 
2,41048,29607,FEDEX,2.5,$13.83 ,$11.09 ,$2.74 
3,41048,37083,FEDEX,2,$17.01 ,$8.87 ,$8.14 
3,41048,53225,FEDEX,8,$14.17 ,$8.11 ,$6.06 
3,41048,46580,FEDEX,6,$25.18 ,$19.99 ,$5.19 
3,41048,49030,FEDEX,6,$25.55 ,$19.86 ,$5.69 
2,41048,45212,FEDEX,0,$15.84 ,$8.11 ,$7.73 
3,17601,44310,FEDEX,4,$22.04 ,$18.27 ,$3.77 
3,41048,60517,FEDEX,11,$29.55 ,$25.11 ,$4.44 
3,41048,60031,FEDEX,5,$21.70 ,$18.97 ,$2.73 
3,41048,49001,FEDEX,2,$14.17 ,$8.11 ,$6.06 
3,41048,60142,FEDEX,5,$21.09 ,$16.27 ,$4.82 
3,41048,63123,FEDEX,9,$29.52 ,$27.94 ,$1.58 
3,41048,37129,FEDEX,2,$17.90 ,$8.11 ,$9.79 
3,41048,63021,FEDEX,1,$14.17 ,$8.11 ,$6.06 
2,41048,45069,FEDEX,3,$18.02 ,$10.26 ,$7.76 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.8,$10.73 ,$8.11 ,$2.62 
3,41048,49512,FEDEX,4,$14.20 ,$10.05 ,$4.15 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,15212,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,44303,FEDEX,5,$14.22 ,$11.59 ,$2.63 
3,41048,49036,FEDEX,2,$16.43 ,$14.21 ,$2.22 
3,41048,37122,FEDEX,1,$14.22 ,$8.11 ,$6.11 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,H4T2A1,FEDEX,1,$17.94 ,$8.11 ,$9.83 
3,41048,37015,FEDEX,5,$16.45 ,$14.38 ,$2.07 
3,41048,60491,FEDEX,1,$24.81 ,$8.11 ,$16.70 
3,41048,49333,FEDEX,1,$16.45 ,$8.11 ,$8.34 
3,41048,48393,FEDEX,2,$21.77 ,$8.11 ,$13.66 
3,41048,37909,FEDEX,2,$16.92 ,$8.11 ,$8.81 
3,41048,48108,FEDEX,5,$22.54 ,$9.52 ,$13.02 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,2,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,37110,FEDEX,2,$16.45 ,$8.11 ,$8.34 
3,41048,60441,FEDEX,7,$14.22 ,$13.28 ,$0.94 
3,41048,48047,FEDEX,7,$39.17 ,$28.07 ,$11.10 
